time,status,attention,faces,yawns
2025-12-21T18:41:08.652007,Not Present ❌,51,0,0
2025-12-21T18:41:08.700608,Not Present ❌,51,0,0
2025-12-21T18:41:08.710134,Not Present ❌,51,0,0
2025-12-21T18:41:08.761660,Not Present ❌,51,0,0
2025-12-21T18:41:08.825267,Not Present ❌,51,0,0
2025-12-21T18:41:08.844543,Not Present ❌,51,0,0
2025-12-21T18:41:08.890488,Not Present ❌,51,0,0
2025-12-21T18:41:08.907527,Not Present ❌,51,0,0
2025-12-21T18:41:08.926661,Not Present ❌,51,0,0
2025-12-21T18:41:08.968607,Not Present ❌,51,0,0
2025-12-21T18:41:08.992773,Not Present ❌,51,0,0
2025-12-21T18:41:09.036762,Not Present ❌,51,0,0
2025-12-21T18:41:09.055072,Not Present ❌,51,0,0
2025-12-21T18:41:09.096539,Not Present ❌,51,0,0
2025-12-21T18:41:09.117001,Not Present ❌,51,0,0
2025-12-21T18:41:09.161508,Not Present ❌,51,0,0
2025-12-21T18:41:09.224625,Not Present ❌,51,0,0
2025-12-21T18:41:09.243369,Not Present ❌,51,0,0
2025-12-21T18:41:09.288986,Not Present ❌,51,0,0
2025-12-21T18:41:09.306148,Not Present ❌,51,0,0
2025-12-21T18:41:09.325165,Not Present ❌,51,0,0
2025-12-21T18:41:09.373282,Not Present ❌,51,0,0
2025-12-21T18:41:09.391596,Not Present ❌,51,0,0
2025-12-21T18:41:09.437314,Not Present ❌,51,0,0
2025-12-21T18:41:09.443543,Not Present ❌,51,0,0
2025-12-21T18:41:09.497220,Not Present ❌,51,0,0
2025-12-21T18:41:09.516879,Not Present ❌,51,0,0
2025-12-21T18:41:09.568046,Not Present ❌,51,0,0
2025-12-21T18:41:09.633467,Not Present ❌,51,0,0
2025-12-21T18:41:09.650460,Not Present ❌,51,0,0
2025-12-21T18:41:09.710070,Not Present ❌,51,0,0
2025-12-21T18:41:09.723144,Not Present ❌,51,0,0
2025-12-21T18:41:09.742103,Not Present ❌,51,0,0
2025-12-21T18:41:09.771266,Not Present ❌,51,0,0
2025-12-21T18:41:09.790205,Not Present ❌,51,0,0
2025-12-21T18:41:09.834933,Not Present ❌,51,0,0
2025-12-21T18:41:09.851519,Not Present ❌,51,0,0
2025-12-21T18:41:09.897494,Not Present ❌,51,0,0
2025-12-21T18:41:09.923777,Not Present ❌,51,0,0
2025-12-21T18:41:09.959823,Not Present ❌,51,0,0
2025-12-21T18:41:10.028589,Not Present ❌,51,0,0
2025-12-21T18:41:10.053753,Not Present ❌,51,0,0
2025-12-21T18:41:10.067684,Not Present ❌,51,0,0
2025-12-21T18:41:10.103525,Not Present ❌,51,0,0
2025-12-21T18:41:10.122978,Not Present ❌,51,0,0
2025-12-21T18:41:10.168960,Not Present ❌,51,0,0
2025-12-21T18:41:10.190979,Not Present ❌,51,0,0
2025-12-21T18:41:10.230679,Not Present ❌,51,0,0
2025-12-21T18:41:10.243143,Not Present ❌,51,0,0
2025-12-21T18:41:10.301211,Not Present ❌,51,0,0
2025-12-21T18:41:10.320827,Not Present ❌,51,0,0
2025-12-21T18:41:10.364850,Not Present ❌,51,0,0
2025-12-21T18:41:10.423261,Not Present ❌,51,0,0
2025-12-21T18:41:10.442863,Not Present ❌,51,0,0
2025-12-21T18:41:10.462211,Not Present ❌,51,0,0
2025-12-21T18:41:10.508106,Not Present ❌,51,0,0
2025-12-21T18:41:10.520209,Not Present ❌,51,0,0
2025-12-21T18:41:10.569090,Not Present ❌,51,0,0
2025-12-21T18:41:10.592432,Not Present ❌,51,0,0
2025-12-21T18:41:10.633045,Not Present ❌,51,0,0
2025-12-21T18:41:10.652134,Not Present ❌,51,0,0
2025-12-21T18:41:10.696017,Not Present ❌,51,0,0
2025-12-21T18:41:10.715109,Not Present ❌,51,0,0
2025-12-21T18:41:10.761333,Drowsy 😴,51,1,0
2025-12-21T18:41:10.795886,Drowsy 😴,51,1,0
2025-12-21T18:41:10.851466,Drowsy 😴,51,1,0
2025-12-21T18:41:10.873597,Drowsy 😴,51,1,0
2025-12-21T18:41:10.907362,Drowsy 😴,51,1,0
2025-12-21T18:41:10.956414,Drowsy 😴,51,1,0
2025-12-21T18:41:10.975341,Drowsy 😴,51,1,0
2025-12-21T18:41:11.010318,Drowsy 😴,51,1,0
2025-12-21T18:41:11.060922,Drowsy 😴,51,1,0
2025-12-21T18:41:11.098435,Drowsy 😴,51,1,0
2025-12-21T18:41:11.133398,Drowsy 😴,51,1,0
2025-12-21T18:41:11.168282,Drowsy 😴,51,1,0
2025-12-21T18:41:11.202914,Drowsy 😴,50,1,0
2025-12-21T18:41:11.222858,Drowsy 😴,50,1,0
2025-12-21T18:41:11.246187,Drowsy 😴,50,1,0
2025-12-21T18:41:11.291658,Drowsy 😴,50,1,0
2025-12-21T18:41:11.309827,Drowsy 😴,50,1,0
2025-12-21T18:41:11.359359,Drowsy 😴,50,1,0
2025-12-21T18:41:11.376712,Drowsy 😴,50,1,0
2025-12-21T18:41:11.425447,Drowsy 😴,50,1,0
2025-12-21T18:41:11.456066,Drowsy 😴,50,1,0
2025-12-21T18:41:11.495593,Drowsy 😴,50,1,0
2025-12-21T18:41:11.499891,Drowsy 😴,50,1,0
2025-12-21T18:41:11.533166,Drowsy 😴,50,1,0
2025-12-21T18:41:11.569292,Drowsy 😴,50,1,0
2025-12-21T18:41:11.617539,Drowsy 😴,50,1,0
2025-12-21T18:41:11.652298,Drowsy 😴,50,1,0
2025-12-21T18:41:11.675917,Drowsy 😴,49,1,0
2025-12-21T18:41:11.736636,Drowsy 😴,49,1,0
2025-12-21T18:41:11.771728,Drowsy 😴,49,1,0
2025-12-21T18:41:11.805355,Drowsy 😴,49,1,0
2025-12-21T18:41:11.839895,Drowsy 😴,49,1,0
2025-12-21T18:41:11.859451,Drowsy 😴,49,1,0
2025-12-21T18:41:11.910146,Drowsy 😴,49,1,0
2025-12-21T18:41:11.929079,Drowsy 😴,49,1,0
2025-12-21T18:41:11.948162,Drowsy 😴,49,1,0
2025-12-21T18:41:11.982156,Drowsy 😴,49,1,0
2025-12-21T18:41:12.029065,Drowsy 😴,49,1,0
2025-12-21T18:41:12.064302,Drowsy 😴,49,1,0
2025-12-21T18:41:12.097557,Drowsy 😴,49,1,0
2025-12-21T18:41:12.118167,Drowsy 😴,49,1,0
2025-12-21T18:41:12.149407,Drowsy 😴,48,1,0
2025-12-21T18:41:12.199617,Drowsy 😴,48,1,0
2025-12-21T18:41:12.233618,Drowsy 😴,48,1,0
2025-12-21T18:41:12.256371,Not Present ❌,48,0,0
2025-12-21T18:41:12.298198,Not Present ❌,48,0,0
2025-12-21T18:41:12.308560,Not Present ❌,48,0,0
2025-12-21T18:41:12.327424,Not Present ❌,48,0,0
2025-12-21T18:41:12.388631,Not Present ❌,48,0,0
2025-12-21T18:41:12.401506,Not Present ❌,48,0,0
2025-12-21T18:41:12.445886,Not Present ❌,48,0,0
2025-12-21T18:41:12.459546,Not Present ❌,48,0,0
2025-12-21T18:41:12.511102,Not Present ❌,48,0,0
2025-12-21T18:41:12.529342,Not Present ❌,48,0,0
2025-12-21T18:41:12.568895,Not Present ❌,48,0,0
2025-12-21T18:41:12.587833,Not Present ❌,48,0,0
2025-12-21T18:41:12.635688,Not Present ❌,48,0,0
2025-12-21T18:41:12.656801,Not Present ❌,48,0,0
2025-12-21T18:41:12.699632,Not Present ❌,48,0,0
2025-12-21T18:41:12.714963,Not Present ❌,48,0,0
2025-12-21T18:41:12.775267,Not Present ❌,48,0,0
2025-12-21T18:41:12.800046,Not Present ❌,48,0,0
2025-12-21T18:41:12.843585,Not Present ❌,48,0,0
2025-12-21T18:41:12.867926,Not Present ❌,48,0,0
2025-12-21T18:41:12.904093,Not Present ❌,48,0,0
2025-12-21T18:41:12.914348,Not Present ❌,48,0,0
2025-12-21T18:41:12.970356,Not Present ❌,48,0,0
2025-12-21T18:41:12.988646,Not Present ❌,48,0,0
2025-12-21T18:41:13.033143,Not Present ❌,48,0,0
2025-12-21T18:41:13.047327,Not Present ❌,48,0,0
2025-12-21T18:41:13.119112,Not Present ❌,48,0,0
2025-12-21T18:41:13.131616,Not Present ❌,48,0,0
2025-12-21T18:41:13.177212,Not Present ❌,48,0,0
2025-12-21T18:41:13.201303,Not Present ❌,48,0,0
2025-12-21T18:41:13.240014,Not Present ❌,48,0,0
2025-12-21T18:41:13.259424,Not Present ❌,48,0,0
2025-12-21T18:41:13.305847,Not Present ❌,48,0,0
2025-12-21T18:41:13.323132,Not Present ❌,48,0,0
2025-12-21T18:41:13.368043,Not Present ❌,48,0,0
2025-12-21T18:41:13.387935,Not Present ❌,48,0,0
2025-12-21T18:41:13.432397,Not Present ❌,48,0,0
2025-12-21T18:41:13.451798,Not Present ❌,48,0,0
2025-12-21T18:41:13.534465,Not Present ❌,48,0,0
2025-12-21T18:41:13.550555,Not Present ❌,48,0,0
2025-12-21T18:41:13.575506,Not Present ❌,48,0,0
2025-12-21T18:41:13.595257,Not Present ❌,48,0,0
2025-12-21T18:41:13.642280,Not Present ❌,48,0,0
2025-12-21T18:41:13.659919,Not Present ❌,48,0,0
2025-12-21T18:41:13.706826,Not Present ❌,48,0,0
2025-12-21T18:41:13.725785,Not Present ❌,48,0,0
2025-12-21T18:41:13.770884,Not Present ❌,48,0,0
2025-12-21T18:41:13.782432,Not Present ❌,48,0,0
2025-12-21T18:41:13.849682,Not Present ❌,48,0,0
2025-12-21T18:41:13.868448,Not Present ❌,48,0,0
2025-12-21T18:41:13.912833,Not Present ❌,48,0,0
2025-12-21T18:41:13.932038,Not Present ❌,48,0,0
2025-12-21T18:41:13.978418,Not Present ❌,48,0,0
2025-12-21T18:41:13.989849,Not Present ❌,48,0,0
2025-12-21T18:41:14.041858,Not Present ❌,48,0,0
2025-12-21T18:41:14.061150,Not Present ❌,48,0,0
2025-12-21T18:41:14.105447,Not Present ❌,48,0,0
2025-12-21T18:41:14.125927,Not Present ❌,48,0,0
2025-12-21T18:41:14.171094,Not Present ❌,48,0,0
2025-12-21T18:41:14.191332,Not Present ❌,48,0,0
2025-12-21T18:41:14.247716,Not Present ❌,48,0,0
2025-12-21T18:41:14.266815,Not Present ❌,48,0,0
2025-12-21T18:41:14.310758,Not Present ❌,48,0,0
2025-12-21T18:41:14.336929,Not Present ❌,48,0,0
2025-12-21T18:41:14.378007,Not Present ❌,48,0,0
2025-12-21T18:41:14.405096,Not Present ❌,48,0,0
2025-12-21T18:41:14.447782,Not Present ❌,48,0,0
2025-12-21T18:41:14.462170,Not Present ❌,48,0,0
2025-12-21T18:41:14.509474,Not Present ❌,48,0,0
2025-12-21T18:41:14.525059,Not Present ❌,48,0,0
2025-12-21T18:41:14.576369,Not Present ❌,48,0,0
2025-12-21T18:41:14.590759,Not Present ❌,48,0,0
2025-12-21T18:41:14.653111,Not Present ❌,48,0,0
2025-12-21T18:41:14.671085,Not Present ❌,48,0,0
2025-12-21T18:41:14.710834,Not Present ❌,48,0,0
2025-12-21T18:41:14.729711,Not Present ❌,48,0,0
2025-12-21T18:41:14.781380,Not Present ❌,48,0,0
2025-12-21T18:41:14.800288,Not Present ❌,48,0,0
2025-12-21T18:41:14.841179,Not Present ❌,48,0,0
2025-12-21T18:41:14.862537,Not Present ❌,48,0,0
2025-12-21T18:41:14.908674,Not Present ❌,48,0,0
2025-12-21T18:41:14.926612,Not Present ❌,48,0,0
2025-12-21T18:41:14.983962,Not Present ❌,48,0,0
2025-12-21T18:41:15.006292,Not Present ❌,48,0,0
2025-12-21T18:41:15.048320,Not Present ❌,48,0,0
2025-12-21T18:41:15.062999,Not Present ❌,48,0,0
2025-12-21T18:41:15.123890,Not Present ❌,48,0,0
2025-12-21T18:41:15.136473,Not Present ❌,48,0,0
2025-12-21T18:41:15.176201,Not Present ❌,48,0,0
2025-12-21T18:41:15.195085,Not Present ❌,48,0,0
2025-12-21T18:41:15.241024,Not Present ❌,48,0,0
2025-12-21T18:41:15.258934,Not Present ❌,48,0,0
2025-12-21T18:41:15.306763,Not Present ❌,48,0,0
2025-12-21T18:41:15.315490,Not Present ❌,48,0,0
2025-12-21T18:41:15.383562,Not Present ❌,48,0,0
2025-12-21T18:41:15.402224,Not Present ❌,48,0,0
2025-12-21T18:41:15.449324,Not Present ❌,48,0,0
2025-12-21T18:41:15.468776,Not Present ❌,48,0,0
2025-12-21T18:41:15.513808,Not Present ❌,48,0,0
2025-12-21T18:41:15.538313,Not Present ❌,48,0,0
2025-12-21T18:41:15.581665,Not Present ❌,48,0,0
2025-12-21T18:41:15.607815,Not Present ❌,48,0,0
2025-12-21T18:41:15.639804,Not Present ❌,48,0,0
2025-12-21T18:41:15.665701,Not Present ❌,48,0,0
2025-12-21T18:41:15.710193,Not Present ❌,48,0,0
2025-12-21T18:41:15.728441,Not Present ❌,48,0,0
2025-12-21T18:41:15.787695,Not Present ❌,48,0,0
2025-12-21T18:41:15.808510,Not Present ❌,48,0,0
2025-12-21T18:41:15.853083,Not Present ❌,48,0,0
2025-12-21T18:41:15.866953,Not Present ❌,48,0,0
2025-12-21T18:41:15.913234,Not Present ❌,48,0,0
2025-12-21T18:41:15.924986,Not Present ❌,48,0,0
2025-12-21T18:41:15.976922,Not Present ❌,48,0,0
2025-12-21T18:41:15.995790,Not Present ❌,48,0,0
2025-12-21T18:41:16.051285,Not Present ❌,48,0,0
2025-12-21T18:41:16.061648,Not Present ❌,48,0,0
2025-12-21T18:41:16.121277,Not Present ❌,48,0,0
2025-12-21T18:41:16.138647,Not Present ❌,48,0,0
2025-12-21T18:41:16.188865,Not Present ❌,48,0,0
2025-12-21T18:41:16.201506,Not Present ❌,48,0,0
2025-12-21T18:41:16.245747,Not Present ❌,48,0,0
2025-12-21T18:41:16.264549,Not Present ❌,48,0,0
2025-12-21T18:41:16.313560,Not Present ❌,48,0,0
2025-12-21T18:41:16.339692,Not Present ❌,48,0,0
2025-12-21T18:41:16.374594,Not Present ❌,48,0,0
2025-12-21T18:41:16.394147,Not Present ❌,48,0,0
2025-12-21T18:41:16.441436,Not Present ❌,48,0,0
2025-12-21T18:41:16.459966,Not Present ❌,48,0,0
2025-12-21T18:41:16.525108,Not Present ❌,48,0,0
2025-12-21T18:41:16.550733,Not Present ❌,48,0,0
2025-12-21T18:41:16.585460,Not Present ❌,48,0,0
2025-12-21T18:41:16.610623,Not Present ❌,48,0,0
2025-12-21T18:41:16.652896,Not Present ❌,48,0,0
2025-12-21T18:41:16.666020,Not Present ❌,48,0,0
2025-12-21T18:41:16.711523,Not Present ❌,48,0,0
2025-12-21T18:41:16.736047,Not Present ❌,48,0,0
2025-12-21T18:41:16.778755,Not Present ❌,48,0,0
2025-12-21T18:41:16.795463,Not Present ❌,48,0,0
2025-12-21T18:41:16.844434,Not Present ❌,48,0,0
2025-12-21T18:41:16.861969,Not Present ❌,48,0,0
2025-12-21T18:41:16.920703,Not Present ❌,48,0,0
2025-12-21T18:41:16.945689,Not Present ❌,48,0,0
2025-12-21T18:41:16.989546,Not Present ❌,48,0,0
2025-12-21T18:41:17.012476,Not Present ❌,48,0,0
2025-12-21T18:41:17.049295,Not Present ❌,48,0,0
2025-12-21T18:41:17.068297,Not Present ❌,48,0,0
2025-12-21T18:41:17.112942,Not Present ❌,48,0,0
2025-12-21T18:41:17.127891,Not Present ❌,48,0,0
2025-12-21T18:41:17.180286,Not Present ❌,48,0,0
2025-12-21T18:41:17.205660,Not Present ❌,48,0,0
2025-12-21T18:41:17.257817,Not Present ❌,48,0,0
2025-12-21T18:41:17.277226,Not Present ❌,48,0,0
2025-12-21T18:41:17.325082,Not Present ❌,48,0,0
2025-12-21T18:41:17.329947,Not Present ❌,48,0,0
2025-12-21T18:41:17.385871,Not Present ❌,48,0,0
2025-12-21T18:41:17.413732,Not Present ❌,48,0,0
2025-12-21T18:41:17.450402,Not Present ❌,48,0,0
2025-12-21T18:41:17.468682,Not Present ❌,48,0,0
2025-12-21T18:41:17.514051,Not Present ❌,48,0,0
2025-12-21T18:41:17.523659,Not Present ❌,48,0,0
2025-12-21T18:41:17.582991,Not Present ❌,48,0,0
2025-12-21T18:41:17.597005,Not Present ❌,48,0,0
2025-12-21T18:41:17.659248,Not Present ❌,48,0,0
2025-12-21T18:41:17.678432,Not Present ❌,48,0,0
2025-12-21T18:41:17.721152,Not Present ❌,48,0,0
2025-12-21T18:41:17.739907,Not Present ❌,48,0,0
2025-12-21T18:41:17.785067,Not Present ❌,48,0,0
2025-12-21T18:41:17.804387,Not Present ❌,48,0,0
2025-12-21T18:41:17.847215,Not Present ❌,48,0,0
2025-12-21T18:41:17.865981,Not Present ❌,48,0,0
2025-12-21T18:41:17.914992,Not Present ❌,48,0,0
2025-12-21T18:41:17.931009,Not Present ❌,48,0,0
2025-12-21T18:41:17.993098,Not Present ❌,48,0,0
2025-12-21T18:41:18.015182,Not Present ❌,48,0,0
2025-12-21T18:41:18.056778,Not Present ❌,48,0,0
2025-12-21T18:41:18.076489,Not Present ❌,48,0,0
2025-12-21T18:41:18.124050,Not Present ❌,48,0,0
2025-12-21T18:41:18.142314,Not Present ❌,48,0,0
2025-12-21T18:41:18.184920,Not Present ❌,48,0,0
2025-12-21T18:41:18.203964,Not Present ❌,48,0,0
2025-12-21T18:41:18.248176,Not Present ❌,48,0,0
2025-12-21T18:41:18.274865,Not Present ❌,48,0,0
2025-12-21T18:41:18.315985,Not Present ❌,48,0,0
2025-12-21T18:41:18.330087,Not Present ❌,48,0,0
2025-12-21T18:41:18.390422,Not Present ❌,48,0,0
2025-12-21T18:41:18.408690,Not Present ❌,48,0,0
2025-12-21T18:41:18.455827,Not Present ❌,48,0,0
2025-12-21T18:41:18.475110,Not Present ❌,48,0,0
2025-12-21T18:41:18.526589,Not Present ❌,48,0,0
2025-12-21T18:41:18.538677,Not Present ❌,48,0,0
2025-12-21T18:41:18.589467,Not Present ❌,48,0,0
2025-12-21T18:41:18.612998,Not Present ❌,48,0,0
2025-12-21T18:41:18.653896,Not Present ❌,48,0,0
2025-12-21T18:41:18.668031,Not Present ❌,48,0,0
2025-12-21T18:41:18.716846,Not Present ❌,48,0,0
2025-12-21T18:41:18.730754,Not Present ❌,48,0,0
2025-12-21T18:41:18.749735,Not Present ❌,48,0,0
2025-12-21T18:41:18.795140,Not Present ❌,48,0,0
2025-12-21T18:41:18.856868,Not Present ❌,48,0,0
2025-12-21T18:41:18.874395,Not Present ❌,48,0,0
2025-12-21T18:41:18.925747,Not Present ❌,48,0,0
2025-12-21T18:41:18.938797,Not Present ❌,48,0,0
2025-12-21T18:41:18.984558,Not Present ❌,48,0,0
2025-12-21T18:41:19.008648,Not Present ❌,48,0,0
2025-12-21T18:41:19.053061,Not Present ❌,48,0,0
2025-12-21T18:41:19.072583,Not Present ❌,48,0,0
2025-12-21T18:41:19.136432,Not Present ❌,48,0,0
2025-12-21T18:41:19.147685,Not Present ❌,48,0,0
2025-12-21T18:41:19.166567,Not Present ❌,48,0,0
2025-12-21T18:41:19.192182,Not Present ❌,48,0,0
2025-12-21T18:41:19.267929,Not Present ❌,48,0,0
2025-12-21T18:41:19.278872,Not Present ❌,48,0,0
2025-12-21T18:41:19.324820,Not Present ❌,48,0,0
2025-12-21T18:41:19.345830,Not Present ❌,48,0,0
2025-12-21T18:41:19.383995,Not Present ❌,48,0,0
2025-12-21T18:41:19.405210,Not Present ❌,48,0,0
2025-12-21T18:41:19.452537,Not Present ❌,48,0,0
2025-12-21T18:41:19.473175,Not Present ❌,48,0,0
2025-12-21T18:41:19.490780,Not Present ❌,48,0,0
2025-12-21T18:41:19.533603,Not Present ❌,48,0,0
2025-12-21T18:41:19.549646,Not Present ❌,48,0,0
2025-12-21T18:41:19.590809,Not Present ❌,48,0,0
2025-12-21T18:41:19.655265,Not Present ❌,48,0,0
2025-12-21T18:41:19.674545,Not Present ❌,48,0,0
2025-12-21T18:41:19.722816,Not Present ❌,48,0,0
2025-12-21T18:41:19.741768,Not Present ❌,48,0,0
2025-12-21T18:41:19.797871,Not Present ❌,48,0,0
2025-12-21T18:41:19.821121,Not Present ❌,48,0,0
2025-12-21T18:41:19.853415,Not Present ❌,48,0,0
2025-12-21T18:41:19.871163,Not Present ❌,48,0,0
2025-12-21T18:41:19.897711,Not Present ❌,48,0,0
2025-12-21T18:41:19.930204,Not Present ❌,48,0,0
2025-12-21T18:41:19.941227,Not Present ❌,48,0,0
2025-12-21T18:41:19.993241,Not Present ❌,48,0,0
2025-12-21T18:41:20.057444,Not Present ❌,48,0,0
2025-12-21T18:41:20.075772,Not Present ❌,48,0,0
2025-12-21T18:41:20.121463,Not Present ❌,48,0,0
2025-12-21T18:41:20.140096,Not Present ❌,48,0,0
2025-12-21T18:41:20.188322,Not Present ❌,48,0,0
2025-12-21T18:41:20.209864,Not Present ❌,48,0,0
2025-12-21T18:41:20.226255,Not Present ❌,48,0,0
2025-12-21T18:41:20.271405,Not Present ❌,48,0,0
2025-12-21T18:41:20.291595,Not Present ❌,48,0,0
2025-12-21T18:41:20.326655,Not Present ❌,48,0,0
2025-12-21T18:41:20.345653,Not Present ❌,48,0,0
2025-12-21T18:41:20.397048,Not Present ❌,48,0,0
2025-12-21T18:41:20.460260,Not Present ❌,48,0,0
2025-12-21T18:41:20.479113,Not Present ❌,48,0,0
2025-12-21T18:41:20.522920,Not Present ❌,48,0,0
2025-12-21T18:41:20.531892,Not Present ❌,48,0,0
2025-12-21T18:41:20.586682,Not Present ❌,48,0,0
2025-12-21T18:41:20.608133,Not Present ❌,48,0,0
2025-12-21T18:41:20.625051,Not Present ❌,48,0,0
2025-12-21T18:41:20.667055,Not Present ❌,48,0,0
2025-12-21T18:41:20.685590,Not Present ❌,48,0,0
2025-12-21T18:41:20.729222,Not Present ❌,48,0,0
2025-12-21T18:41:20.749813,Not Present ❌,48,0,0
2025-12-21T18:41:20.793281,Not Present ❌,48,0,0
2025-12-21T18:41:20.859438,Not Present ❌,48,0,0
2025-12-21T18:41:20.876425,Not Present ❌,48,0,0
2025-12-21T18:41:20.926966,Not Present ❌,48,0,0
2025-12-21T18:41:20.944520,Not Present ❌,48,0,0
2025-12-21T18:41:20.983051,Not Present ❌,48,0,0
2025-12-21T18:41:21.002215,Not Present ❌,48,0,0
2025-12-21T18:41:21.027423,Not Present ❌,48,0,0
2025-12-21T18:41:21.062982,Not Present ❌,48,0,0
2025-12-21T18:41:21.081537,Not Present ❌,48,0,0
2025-12-21T18:41:21.130502,Not Present ❌,48,0,0
2025-12-21T18:41:21.141445,Not Present ❌,48,0,0
2025-12-21T18:41:21.191736,Not Present ❌,48,0,0
2025-12-21T18:41:21.257562,Not Present ❌,48,0,0
2025-12-21T18:41:21.277137,Not Present ❌,48,0,0
2025-12-21T18:41:21.336247,Not Present ❌,48,0,0
2025-12-21T18:41:21.369186,Not Present ❌,48,0,0
2025-12-21T18:41:21.405239,Not Present ❌,48,0,0
2025-12-21T18:41:21.424573,Not Present ❌,48,0,0
2025-12-21T18:41:21.443118,Not Present ❌,48,0,0
2025-12-21T18:41:21.470425,Not Present ❌,48,0,0
2025-12-21T18:41:21.484298,Not Present ❌,48,0,0
2025-12-21T18:41:21.527120,Not Present ❌,48,0,0
2025-12-21T18:41:21.547058,Not Present ❌,48,0,0
2025-12-21T18:41:21.595350,Not Present ❌,48,0,0
2025-12-21T18:41:21.657831,Not Present ❌,48,0,0
2025-12-21T18:41:21.676327,Not Present ❌,48,0,0
2025-12-21T18:41:21.724906,Not Present ❌,48,0,0
2025-12-21T18:41:21.739203,Not Present ❌,48,0,0
2025-12-21T18:41:21.757924,Not Present ❌,48,0,0
2025-12-21T18:41:21.802269,Not Present ❌,48,0,0
2025-12-21T18:41:21.825017,Not Present ❌,48,0,0
2025-12-21T18:41:21.863543,Not Present ❌,48,0,0
2025-12-21T18:41:21.882591,Not Present ❌,48,0,0
2025-12-21T18:41:21.928968,Not Present ❌,48,0,0
2025-12-21T18:41:21.946712,Not Present ❌,48,0,0
2025-12-21T18:41:21.993942,Not Present ❌,48,0,0
2025-12-21T18:41:22.057375,Not Present ❌,48,0,0
2025-12-21T18:41:22.076264,Not Present ❌,48,0,0
2025-12-21T18:41:22.135972,Not Present ❌,48,0,0
2025-12-21T18:41:22.155567,Not Present ❌,48,0,0
2025-12-21T18:41:22.177942,Not Present ❌,48,0,0
2025-12-21T18:41:22.199291,Not Present ❌,48,0,0
2025-12-21T18:41:22.218683,Not Present ❌,48,0,0
2025-12-21T18:41:22.266332,Not Present ❌,48,0,0
2025-12-21T18:41:22.286286,Not Present ❌,48,0,0
2025-12-21T18:41:22.327311,Not Present ❌,48,0,0
2025-12-21T18:41:22.345450,Not Present ❌,48,0,0
2025-12-21T18:41:22.391537,Not Present ❌,48,0,0
2025-12-21T18:41:22.463776,Not Present ❌,48,0,0
2025-12-21T18:41:22.472841,Not Present ❌,48,0,0
2025-12-21T18:41:22.492215,Not Present ❌,48,0,0
2025-12-21T18:41:22.535898,Not Present ❌,48,0,0
2025-12-21T18:41:22.555091,Not Present ❌,48,0,0
2025-12-21T18:41:22.600401,Not Present ❌,48,0,0
2025-12-21T18:41:22.618213,Not Present ❌,48,0,0
2025-12-21T18:41:22.664236,Not Present ❌,48,0,0
2025-12-21T18:41:22.683288,Not Present ❌,48,0,0
2025-12-21T18:41:22.732350,Not Present ❌,48,0,0
2025-12-21T18:41:22.750915,Not Present ❌,48,0,0
2025-12-21T18:41:22.791209,Not Present ❌,48,0,0
2025-12-21T18:41:22.857877,Not Present ❌,48,0,0
2025-12-21T18:41:22.876995,Not Present ❌,48,0,0
2025-12-21T18:41:22.895325,Not Present ❌,48,0,0
2025-12-21T18:41:22.939504,Not Present ❌,48,0,0
2025-12-21T18:41:22.959126,Not Present ❌,48,0,0
2025-12-21T18:41:22.999710,Drowsy 😴,48,1,0
2025-12-21T18:41:23.028987,Drowsy 😴,48,1,0
2025-12-21T18:41:23.066128,Drowsy 😴,48,1,0
2025-12-21T18:41:23.099244,Drowsy 😴,48,1,0
2025-12-21T18:41:23.133064,Drowsy 😴,48,1,0
2025-12-21T18:41:23.179327,Drowsy 😴,48,1,0
2025-12-21T18:41:23.209116,Drowsy 😴,48,1,0
2025-12-21T18:41:23.274492,Drowsy 😴,48,1,0
2025-12-21T18:41:23.324387,Drowsy 😴,48,1,0
2025-12-21T18:41:23.342886,Drowsy 😴,48,1,0
2025-12-21T18:41:23.377209,Drowsy 😴,48,1,0
2025-12-21T18:41:23.430018,Drowsy 😴,48,1,0
2025-12-21T18:41:23.464692,Drowsy 😴,48,1,0
2025-12-21T18:41:23.468827,Drowsy 😴,47,1,0
2025-12-21T18:41:23.516110,Drowsy 😴,47,1,0
2025-12-21T18:41:23.537111,Drowsy 😴,47,1,0
2025-12-21T18:41:23.572135,Drowsy 😴,47,1,0
2025-12-21T18:41:23.625663,Drowsy 😴,47,1,0
2025-12-21T18:41:23.660933,Drowsy 😴,47,1,0
2025-12-21T18:41:23.676212,Drowsy 😴,47,1,0
2025-12-21T18:41:23.703131,Drowsy 😴,47,1,0
2025-12-21T18:41:23.713894,Drowsy 😴,47,1,0
2025-12-21T18:41:23.761176,Drowsy 😴,47,1,0
2025-12-21T18:41:23.781228,Drowsy 😴,47,1,0
2025-12-21T18:41:23.810342,Drowsy 😴,47,1,0
2025-12-21T18:41:23.834177,Drowsy 😴,47,1,0
2025-12-21T18:41:23.886511,Drowsy 😴,47,1,0
2025-12-21T18:41:23.892294,Drowsy 😴,47,1,0
2025-12-21T18:41:23.931677,Drowsy 😴,46,1,0
2025-12-21T18:41:23.973851,Drowsy 😴,46,1,0
2025-12-21T18:41:23.992365,Drowsy 😴,46,1,0
2025-12-21T18:41:24.032087,Drowsy 😴,46,1,0
2025-12-21T18:41:24.076479,Drowsy 😴,46,1,0
